invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,vat,total,dtme,tme,payment_method,cogs,gross_margin_pct,gross_income,rating,time_of_day,day_name,month_name,month_num,quarter
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,16:45:00,Ewallet,425.68,4.7619,446.9639776518011,5.0,evening,Thursday,March,3,2019Q1
477-59-2456,C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00,Cash,318.08,4.7619,333.9839833008008,9.2,morning,Wednesday,January,1,2019Q1
832-51-6761,A,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,20:29:00,Ewallet,271.04,4.7619,284.5919857704007,9.6,evening,Saturday,January,1,2019Q1
869-11-3082,B,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,20:03:00,Credit card,384.64,4.7619,403.871979806401,8.4,evening,Sunday,January,1,2019Q1
190-59-3964,B,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,14:35:00,Credit card,235.8,4.7619,247.58998762050064,6.0,afternoon,Sunday,February,2,2019Q1
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,16:32:00,Ewallet,211.56,4.7619,222.13798889310056,6.7,evening,Monday,March,3,2019Q1
186-43-8965,A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00,Credit card,95.36,4.7619,100.12799499360024,4.1,morning,Sunday,February,2,2019Q1
784-21-9238,C,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,14:15:00,Cash,10.17,4.7619,10.678499466075026,5.9,afternoon,Thursday,February,2,2019Q1
276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00,Cash,206.13,4.7619,216.43648917817552,8.7,morning,Monday,March,3,2019Q1
109-86-4363,B,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36:00,Credit card,420.56,4.7619,441.5879779206011,4.5,morning,Thursday,February,2,2019Q1
569-76-2760,A,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,18:15:00,Credit card,88.04,4.7619,92.44199537790024,6.6,evening,Tuesday,January,1,2019Q1
222-42-0244,B,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,13:53:00,Credit card,648.99,4.7619,681.4394659280267,7.7,afternoon,Monday,January,1,2019Q1
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,18:37:00,Credit card,123.84,4.7619,130.0319934984003,8.5,evening,Tuesday,March,3,2019Q1
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,18:27:00,Cash,649.5,4.7619,681.9749659012517,5.2,evening,Sunday,March,3,2019Q1
416-17-9926,A,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,14:42:00,Credit card,742.2,4.7619,779.309961034502,4.3,afternoon,Tuesday,January,1,2019Q1
237-44-6163,A,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,17:43:00,Cash,84.48,4.7619,88.70399556480022,7.6,evening,Thursday,January,1,2019Q1
636-17-0325,B,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,18:37:00,Cash,250.28,4.7619,262.79398686030066,9.5,evening,Monday,February,2,2019Q1
343-75-9322,B,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,16:34:00,Cash,94.8,4.7619,99.53999502300024,4.1,evening,Wednesday,January,1,2019Q1
528-14-9470,A,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,14:42:00,Ewallet,91.3,4.7619,95.86499520675024,9.2,afternoon,Thursday,February,2,2019Q1
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2019-03-12,11:01:00,Ewallet,285.11,4.7619,299.36548503172577,5.4,morning,Tuesday,March,3,2019Q1
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2019-03-26,19:44:00,Cash,52.38,4.7619,54.99899725005014,5.8,evening,Tuesday,March,3,2019Q1
288-62-1085,A,Yangon,Member,Male,Fashion accessories,38.54,5,9.635,202.335,2019-01-09,13:34:00,Ewallet,192.7,4.7619,202.3349898832505,5.6,afternoon,Wednesday,January,1,2019Q1
670-71-7306,B,Mandalay,Normal,Male,Sports and travel,44.63,6,13.389,281.169,2019-01-02,20:08:00,Credit card,267.78,4.7619,281.16898594155066,5.1,evening,Wednesday,January,1,2019Q1
660-29-7083,C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,2019-01-15,15:01:00,Cash,558.7,4.7619,586.6349706682515,5.8,afternoon,Tuesday,January,1,2019Q1
271-77-8740,C,Naypyitaw,Member,Female,Sports and travel,29.22,6,8.766,184.086,2019-01-01,11:40:00,Ewallet,175.32,4.7619,184.08599079570044,5.0,morning,Tuesday,January,1,2019Q1
497-36-0989,A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,15:21:00,Cash,155.82,4.7619,163.6109918194504,7.9,afternoon,Friday,February,2,2019Q1
291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,17:38:00,Cash,60.3,4.7619,63.31499683425015,6.0,evening,Thursday,February,2,2019Q1
860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,2019-03-02,16:16:00,Credit card,78.94,4.7619,82.8869958556502,5.0,evening,Saturday,March,3,2019Q1
549-23-9016,C,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,18:15:00,Credit card,29.74,4.7619,31.226998438650075,8.9,evening,Wednesday,February,2,2019Q1
896-34-0956,A,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,2019-01-26,12:43:00,Cash,21.32,4.7619,22.38599888070005,5.9,afternoon,Saturday,January,1,2019Q1
804-38-3935,A,Yangon,Member,Male,Electronic accessories,93.78,3,14.067,295.407,2019-01-30,11:32:00,Credit card,281.34,4.7619,295.4069852296508,5.9,morning,Wednesday,January,1,2019Q1
585-90-0249,A,Yangon,Member,Male,Electronic accessories,73.26,1,3.663,76.923,2019-01-27,18:08:00,Ewallet,73.26,4.7619,76.92299615385019,9.7,evening,Sunday,January,1,2019Q1
862-29-5914,C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,23.499,2019-01-30,17:08:00,Credit card,22.38,4.7619,23.49899882505005,8.6,evening,Wednesday,January,1,2019Q1
845-94-6841,C,Naypyitaw,Member,Female,Food and beverages,72.88,9,32.796,688.716,2019-01-08,19:38:00,Cash,655.92,4.7619,688.7159655642016,4.0,evening,Tuesday,January,1,2019Q1
125-45-2293,A,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,2019-01-19,13:11:00,Cash,594.6,4.7619,624.3299687835016,4.2,afternoon,Saturday,January,1,2019Q1
843-73-4724,A,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,2019-01-25,11:05:00,Cash,74.1,4.7619,77.80499610975019,9.2,morning,Friday,January,1,2019Q1
409-33-9708,A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,10:12:00,Ewallet,196.96,4.7619,206.8079896596005,9.2,morning,Tuesday,February,2,2019Q1
658-66-3967,C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,2019-01-14,15:42:00,Ewallet,372.33,4.7619,390.9464804526759,5.0,afternoon,Monday,January,1,2019Q1
866-70-2814,B,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,11:58:00,Ewallet,527.9,4.7619,554.2949722852513,10.0,morning,Monday,February,2,2019Q1
160-22-2687,A,Yangon,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,2019-01-23,14:21:00,Ewallet,479.75,4.7619,503.7374748131263,8.8,afternoon,Wednesday,January,1,2019Q1
895-03-6665,B,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,10:52:00,Cash,328.59,4.7619,345.0194827490258,4.2,morning,Saturday,February,2,2019Q1
770-42-8960,B,Mandalay,Normal,Male,Food and beverages,21.12,8,8.448,177.408,2019-01-01,19:31:00,Cash,168.96,4.7619,177.40799112960045,6.3,evening,Tuesday,January,1,2019Q1
748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,2019-03-07,18:35:00,Cash,113.24,4.7619,118.90199405490029,8.2,evening,Thursday,March,3,2019Q1
234-36-2483,B,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,13:51:00,Cash,345.54,4.7619,362.8169818591509,5.1,afternoon,Friday,February,2,2019Q1
316-66-3011,A,Yangon,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,2019-01-23,12:35:00,Cash,428.67,4.7619,450.1034774948261,5.0,afternoon,Wednesday,January,1,2019Q1
848-95-6252,C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,13:24:00,Ewallet,86.27,4.7619,90.5834954708252,7.0,afternoon,Wednesday,February,2,2019Q1
840-76-5966,A,Yangon,Member,Male,Sports and travel,12.76,2,1.276,26.796,2019-01-08,18:06:00,Ewallet,25.52,4.7619,26.795998660200063,7.8,evening,Tuesday,January,1,2019Q1
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2019-03-17,11:55:00,Credit card,101.52,4.7619,106.59599467020026,4.3,morning,Sunday,March,3,2019Q1
533-66-5566,B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,2019-01-12,11:42:00,Cash,357.49,4.7619,375.3644812317759,7.0,morning,Saturday,January,1,2019Q1
124-31-1458,A,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,14:30:00,Cash,238.77,4.7619,250.70848746457563,6.6,afternoon,Tuesday,January,1,2019Q1
176-78-1170,C,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,15:11:00,Ewallet,101.43,4.7619,106.50149467492528,7.3,afternoon,Saturday,January,1,2019Q1
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,14:48:00,Credit card,724.24,4.7619,760.4519619774019,6.5,afternoon,Friday,March,3,2019Q1
101-81-4070,C,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,12:36:00,Ewallet,125.64,4.7619,131.92199340390033,4.9,afternoon,Thursday,January,1,2019Q1
631-34-1880,C,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,19:09:00,Credit card,72.93,4.7619,76.5764961711752,4.3,evening,Tuesday,January,1,2019Q1
852-82-2749,A,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,13:35:00,Ewallet,258.36,4.7619,271.27798643610066,9.3,afternoon,Sunday,January,1,2019Q1
873-14-6353,A,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,10:33:00,Credit card,173.74,4.7619,182.42699087865049,7.1,morning,Saturday,February,2,2019Q1
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,15:45:00,Ewallet,56.5,4.7619,59.324997033750144,9.6,afternoon,Wednesday,March,3,2019Q1
544-55-9589,B,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,11:51:00,Cash,214.3,4.7619,225.01498874925056,6.2,morning,Monday,January,1,2019Q1
166-19-2553,A,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,17:26:00,Cash,534.36,4.7619,561.0779719461013,9.9,evening,Friday,January,1,2019Q1
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,11:52:00,Credit card,93.16,4.7619,97.81799510910024,5.9,morning,Tuesday,March,3,2019Q1
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,14:04:00,Ewallet,522.08,4.7619,548.1839725908014,6.3,afternoon,Friday,March,3,2019Q1
885-56-0389,C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,17:49:00,Cash,52.35,4.7619,54.96749725162514,4.0,evening,Tuesday,February,2,2019Q1
608-05-3804,B,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,20:19:00,Cash,39.75,4.7619,41.737497913125104,6.1,evening,Monday,February,2,2019Q1
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,16:08:00,Credit card,720.16,4.7619,756.1679621916019,4.5,evening,Thursday,March,3,2019Q1
761-49-0439,B,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,96.8,4.7619,101.63999491800024,8.6,morning,Saturday,January,1,2019Q1
490-95-0021,B,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,14:25:00,Ewallet,332.1,4.7619,348.7049825647509,6.0,afternoon,Tuesday,January,1,2019Q1
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,12:51:00,Credit card,81.44,4.7619,85.51199572440021,9.5,afternoon,Saturday,March,3,2019Q1
311-13-6971,B,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,15:18:00,Credit card,319.9,4.7619,335.8949832052508,9.9,afternoon,Wednesday,February,2,2019Q1
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,12:45:00,Ewallet,206.52,4.7619,216.84598915770056,7.5,afternoon,Saturday,March,3,2019Q1
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,13:37:00,Cash,166.68,4.7619,175.01399124930043,7.6,afternoon,Tuesday,March,3,2019Q1
460-93-5834,A,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,10:03:00,Cash,319.06,4.7619,335.01298324935084,5.0,morning,Sunday,January,1,2019Q1
325-89-4209,A,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,19:42:00,Ewallet,87.9,4.7619,92.29499538525025,6.7,evening,Tuesday,February,2,2019Q1
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,13:14:00,Ewallet,734.7,4.7619,771.434961428252,9.5,afternoon,Saturday,March,3,2019Q1
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,12:47:00,Ewallet,97.52,4.7619,102.39599488020023,6.8,afternoon,Wednesday,March,3,2019Q1
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,19:53:00,Ewallet,769.2,4.7619,807.6599596170021,5.6,evening,Sunday,March,3,2019Q1
389-70-2397,C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,10:26:00,Cash,418.3,4.7619,439.2149780392511,7.2,morning,Thursday,February,2,2019Q1
114-35-5271,B,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,15:06:00,Cash,463.28,4.7619,486.4439756778012,8.1,afternoon,Thursday,February,2,2019Q1
607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,16:35:00,Credit card,462.45,4.7619,485.5724757213762,8.6,evening,Saturday,March,3,2019Q1
715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,20:57:00,Cash,141.9,4.7619,148.99499255025037,9.4,evening,Wednesday,March,3,2019Q1
811-35-1094,B,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,15:16:00,Credit card,302.7,4.7619,317.83498410825075,8.9,afternoon,Wednesday,February,2,2019Q1
699-88-1972,B,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,17:47:00,Credit card,793.28,4.7619,832.943958352802,4.2,evening,Monday,January,1,2019Q1
781-84-8059,C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,16:23:00,Ewallet,425.18,4.7619,446.4389776780511,5.0,evening,Friday,January,1,2019Q1
409-49-6995,C,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,10:17:00,Cash,283.62,4.7619,297.8009851099507,8.8,morning,Tuesday,February,2,2019Q1
725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,13:50:00,Cash,599.2,4.7619,629.1599685420016,5.3,afternoon,Saturday,March,3,2019Q1
146-09-5432,A,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,19:17:00,Ewallet,315.36,4.7619,331.12798344360084,4.6,evening,Saturday,February,2,2019Q1
377-79-7592,C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,14:00:00,Credit card,403.56,4.7619,423.73797881310105,7.5,afternoon,Monday,January,1,2019Q1
509-10-0516,B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,12:02:00,Ewallet,183.88,4.7619,193.0739903463005,5.1,afternoon,Saturday,February,2,2019Q1
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,20:21:00,Credit card,138.65,4.7619,145.58249272087536,4.2,evening,Tuesday,March,3,2019Q1
865-41-9075,A,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,17:35:00,Cash,80.71,4.7619,84.7454957627252,8.1,evening,Monday,January,1,2019Q1
545-07-8534,C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,12:42:00,Ewallet,116.64,4.7619,122.4719938764003,6.0,afternoon,Thursday,February,2,2019Q1
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,17:56:00,Cash,313.52,4.7619,329.1959835402008,7.9,evening,Sunday,March,3,2019Q1
450-42-3339,C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,18:58:00,Credit card,846.1,4.7619,888.4049555797523,8.8,evening,Saturday,February,2,2019Q1
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,14:08:00,Credit card,414.4,4.7619,435.11997824400106,6.6,afternoon,Sunday,March,3,2019Q1
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,16:30:00,Ewallet,159.08,4.7619,167.03399164830043,6.2,evening,Wednesday,March,3,2019Q1
624-01-8356,B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,10:44:00,Credit card,490.1,4.7619,514.6049742697513,4.2,morning,Sunday,January,1,2019Q1
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,20:29:00,Credit card,87.45,4.7619,91.82249540887524,7.3,evening,Wednesday,March,3,2019Q1
151-27-8496,C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,11:43:00,Ewallet,224.52,4.7619,235.74598821270055,8.6,morning,Saturday,January,1,2019Q1
453-33-6436,A,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,10:09:00,Cash,744.96,4.7619,782.207960889602,6.8,morning,Thursday,February,2,2019Q1
522-57-8364,A,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,10:00:00,Ewallet,410.72,4.7619,431.25597843720107,7.6,morning,Thursday,January,1,2019Q1
459-45-2396,A,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,18:45:00,Cash,298.8,4.7619,313.7399843130008,5.8,evening,Monday,February,2,2019Q1
717-96-4189,C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,12:40:00,Cash,212.94,4.7619,223.58698882065056,4.1,afternoon,Saturday,February,2,2019Q1
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,15:36:00,Credit card,42.85,4.7619,44.99249775037512,9.3,afternoon,Thursday,March,3,2019Q1
749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,12:04:00,Cash,378.68,4.7619,397.613980119301,6.8,afternoon,Monday,March,3,2019Q1
777-67-2495,B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,11:26:00,Ewallet,206.91,4.7619,217.25548913722557,8.7,morning,Friday,February,2,2019Q1
636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,12:36:00,Ewallet,78.78,4.7619,82.7189958640502,6.3,afternoon,Saturday,March,3,2019Q1
246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,15:06:00,Credit card,322.11,4.7619,338.21548308922587,5.1,afternoon,Sunday,March,3,2019Q1
181-82-6255,B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,10:58:00,Cash,98.22,4.7619,103.13099484345024,7.0,morning,Friday,February,2,2019Q1
838-02-1821,C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,12:10:00,Credit card,25.46,4.7619,26.732998663350067,5.2,afternoon,Friday,February,2,2019Q1
887-42-0517,C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,10:31:00,Credit card,581.98,4.7619,611.0789694460515,6.6,morning,Thursday,January,1,2019Q1
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,13:49:00,Ewallet,211.32,4.7619,221.88598890570051,6.5,afternoon,Thursday,March,3,2019Q1
226-34-0034,B,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,11:10:00,Ewallet,55.12,4.7619,57.87599710620014,9.0,morning,Thursday,January,1,2019Q1
321-49-7382,B,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,17:38:00,Credit card,88.31,4.7619,92.72549536372524,5.2,evening,Friday,February,2,2019Q1
397-25-8725,A,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,17:54:00,Credit card,356.58,4.7619,374.4089812795509,6.8,evening,Sunday,January,1,2019Q1
431-66-2305,B,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,20:51:00,Credit card,794.25,4.7619,833.9624583018771,7.6,evening,Friday,February,2,2019Q1
825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,19:26:00,Ewallet,50.62,4.7619,53.150997342450125,7.2,evening,Saturday,March,3,2019Q1
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,13:33:00,Ewallet,599.52,4.7619,629.4959685252015,7.1,afternoon,Sunday,March,3,2019Q1
756-93-1854,C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,14:05:00,Credit card,166.7,4.7619,175.0349912482504,9.5,afternoon,Saturday,February,2,2019Q1
243-55-8457,A,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,11:40:00,Ewallet,744.4,4.7619,781.6199609190019,5.1,morning,Wednesday,February,2,2019Q1
458-10-8612,C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,12:27:00,Ewallet,448.56,4.7619,470.98797645060114,7.6,afternoon,Sunday,January,1,2019Q1
501-61-1753,B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,20:24:00,Ewallet,378.9,4.7619,397.844980107751,9.8,evening,Thursday,January,1,2019Q1
235-06-8510,C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,20:59:00,Ewallet,257.16,4.7619,270.0179864991007,5.1,evening,Thursday,January,1,2019Q1
433-08-7822,C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,19:48:00,Ewallet,552.23,4.7619,579.8414710079264,7.5,evening,Saturday,January,1,2019Q1
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,10:18:00,Cash,447.4,4.7619,469.7699765115011,7.4,morning,Saturday,March,3,2019Q1
131-70-8179,A,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,16:27:00,Cash,276.27,4.7619,290.0834854958257,4.2,evening,Sunday,February,2,2019Q1
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,17:04:00,Ewallet,343.74,4.7619,360.9269819536509,5.9,evening,Thursday,March,3,2019Q1
720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,18:14:00,Ewallet,266.08,4.7619,279.38398603080066,6.9,evening,Saturday,March,3,2019Q1
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,10:43:00,Cash,898.38,4.7619,943.2989528350524,6.6,morning,Wednesday,March,3,2019Q1
809-69-9497,A,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,19:30:00,Ewallet,456.8,4.7619,479.6399760180012,5.7,evening,Saturday,January,1,2019Q1
449-16-6770,A,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,14:53:00,Credit card,253.95,4.7619,266.6474866676256,5.3,afternoon,Tuesday,February,2,2019Q1
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,20:14:00,Cash,70.56,4.7619,74.08799629560019,4.2,evening,Thursday,March,3,2019Q1
489-82-1237,A,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,11:51:00,Credit card,657.16,4.7619,690.0179654991017,7.3,morning,Saturday,January,1,2019Q1
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,14:13:00,Credit card,168.5,4.7619,176.92499115375043,5.3,afternoon,Tuesday,March,3,2019Q1
676-10-2200,B,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,20:13:00,Ewallet,53.78,4.7619,56.46899717655014,4.7,evening,Sunday,February,2,2019Q1
373-88-1424,C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,18:44:00,Ewallet,179.05,4.7619,188.00249059987547,7.9,evening,Wednesday,February,2,2019Q1
365-16-4334,B,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,14:26:00,Ewallet,211.44,4.7619,222.0119888994005,8.9,afternoon,Sunday,February,2,2019Q1
503-21-4385,B,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,12:40:00,Ewallet,119.73,4.7619,125.71649371417531,9.3,afternoon,Thursday,February,2,2019Q1
